authority_id,community
146,Wasserknoden
146,Wasserkraut
146,Weidelwangermühle
146,Weidenberg
146,Weidenhüll bei Elbersberg
146,Weidenhüll bei Leienfels
146,Weidenloh
146,Weidensees
146,Weidmannsgesees
146,Weiglathal
146,Weiher
146,Weiherhaus
146,Weiherhut
146,Weikenreuth
146,Weißenreuth
146,Welkendorf
146,Wendelhöfen
146,Wiedent
146,Wiesen
146,Wiesentfels
146,Wildenreuth
146,Willenberg
146,Willenreuth
146,Windhof
146,Windischenlaibach
146,Windmühle
146,Wirbenz
146,Witzleshofen
146,Wohnsdorf
146,Wohnsgehaig
146,Wolfsbach
146,Wolfsgraben
146,Wolfslohe
146,Wölgada
146,Wülfersreuth
146,Wunau
146,Wundenbach
146,Wünschendorf
146,Würnsreuth
146,Zainhammer
146,Zauppenberg
146,Zeckenmühle
146,Zengerslohe (Zenkenlohe)
146,Zettlitz
146,Zeubach
146,Zeulenreuth
146,Ziegelhütte
146,Zips
146,Zochenreuth
146,Zoppaten
147,Ahlstadt
147,Ahorn
147,Aicha
147,Altenhof
147,Autenhausen
147,Bad Rodach
147,Beiersdorf b.Coburg
147,Bertelsdorf
147,Beuerfeld
147,Bieberbach
147,Birkach a.Forst
147,Birkenmoor
147,Birkig
147,Bischwind
147,Blumenrod
147,Bodelstadt
147,Boderndorf
147,Breitenau
147,Brüx
147,Buchenrod
147,Büdenhof
147,Buscheller
147,Callenberg
147,Carlshan
147,Coburg
147,Cortendorf
147,Creidlitz
147,Dietersdorf
147,Dörfles b.Coburg
147,Dörfles-Esbach
147,Drossenhausen
147,Dürrmühle
147,Ebersdorf
147,Ebersdorf b. Coburg
147,Ebersdorf b.Coburg
147,Eckersdorf
147,Eicha
147,Einberg
147,Einzelberg
147,Elsa
147,Erlesmühle
147,Esbach
147,Fechheim
147,Festungshof
147,Finkenau
147,Firmelsdorf
147,Fischbach
147,Fornbach
147,Forsthub
147,Friesendorf
147,Frohnlach
147,Fuchsmühle
147,Fürth a.Berg
147,Gauerstadt
147,Gehegsmühle
147,Gemünda i.OFr.
147,Gereuth
147,Gersbach
147,Gestungshausen
147,Gleismuthhausen
147,Glend
147,Gleußen
147,Gossenberg
147,Grattstadt
147,Großgarnstadt
147,Großheirath
147,Großwalbur
147,Grub a. Forst
147,Grub a.Forst
147,Haarbrücken
147,Haarth
147,Hainmühle
147,Hambach
147,Hassenberg
147,Hattersdorf
147,Heilgersdorf
147,Heinersdorf
147,Heldritt
147,Herbartsdorf
147,Hergramsdorf
147,Herreth
147,Hohenstein
147,Höhn
147,Horb b.Fürth a.Berg
147,Itzgrund
147,Kaltenbrunn
147,Kaltenherberg
147,Kemmaten
147,Ketschenbach
147,Ketschendorf
147,Kipfendorf
147,Kirchbergsmühle
147,Kleingarnstadt
147,Kleinwalbur
147,Knochenmühle
147,Kösfeld
147,Krebsmühle
147,Krumbach
147,Lahm
147,Lämmermühle
147,Lautertal
147,Lechenroth
147,Lempertshausen
147,Löbelstein
147,Lohhof
147,Lützelbuch
147,Mährenhausen
147,Meeder
147,Meilschnitz
147,Merkendorf
147,Merlach
147,Meschenbach
147,Mirsdorf
147,Mittelberg
147,Mittelwasungen
147,Moggenbrunn
147,Mönchröden
147,Muggenbach
147,Neershof
147,Neida
147,Neuensorg
147,Neuhof
147,Neukirchen
147,Neumühle
147,Neundorf
147,Neuses a.Brand
147,Neuses a.d.Eichen
147,Neuses b.Coburg
147,Neustadt b. Coburg
147,Neustadt b.Coburg
147,Niederfüllbach
147,Niederndorf
147,Oberelldorf
147,Oberfüllbach
147,Oberlauter
147,Obersiemau
147,Oberwasungen
147,Oberwohlsbach
147,Oeslau
147,Oettingshausen
147,Ottowind
147,Plesten
147,Pülsdorf
147,Rödental
147,Rögen
147,Rohrbach
147,Rosenau
147,Rossach
147,Roßfeld
147,Roth a.Forst
147,Rothenberg
147,Rothenhof
147,Rottenbach
147,Rudelsdorf
147,Rüttmannsdorf
147,Schafhof
147,Schenkenau
147,Scherneck
147,Scheuerfeld
147,Schleifenhan
147,Schlettach
147,Schönstädt
147,Schorkendorf
147,Schottenstein
147,Schweighof
147,Seidmannsdorf
147,Seßlach
147,Setzelsdorf
147,Sonnefeld
147,Sorghof
147,Spittelstein
147,Stöppach
147,Sulzdorf
147,Sülzfeld
147,Taimbach
147,Tambach
147,Thann
147,Thierach
147,Tiefenlauter
147,Tremersdorf
147,Triebsdorf
147,Trübenbach
147,Unterelldorf
147,Unterlauter
147,Untersiemau
147,Unterwasungen
147,Unterwohlsbach
147,Waldsachsen
147,Waltersdorf
147,Watzendorf
147,Weickenbach
147,Weidach
147,Weidhausen b. Coburg
147,Weidhausen b.Coburg
147,Weimersdorf
147,Weischau
147,Weißenbrunn a.Forst
147,Weißenbrunn vorm Wald
147,Weitramsdorf
147,Wellmersdorf
147,Welsberg
147,Wiesen
147,Wiesenfeld b.Coburg
147,Wildenheid
147,Witzmannsberg
147,Wohlbach
147,Wörlsdorf
147,Wüstenahorn
147,Zedersdorf
147,Zeickhorn
147,Ziegelhütte
147,Ziegelsdorf
148,Affalterbach
148,Affalterthal
148,Albertshof
148,Allersdorf
148,Almos
148,Altenthal
148,Äpfelbach
148,Baad
148,Bammersdorf
148,Bärenthal
148,Bärnfels
148,Behringersmühle
148,Bieberbach
148,Birkenreuth
148,Bodengrub
148,Bösenbirkig
148,Bräuningshof
148,Bremenhof
148,Buckenhofen
148,Buckenreuth
148,Burggaillenreuth
148,Burk
148,Dachstadt
148,Dietersberg
148,Dietzhof
148,Dobenreuth
148,Dorfhaus
148,Dörfles
148,Dormitz
148,Dörnhof
148,Draisendorf
148,Drosendorf a.Eggerbach
148,Drügendorf
148,Dürrbrunn
148,Eberhardstein
148,Ebermannstadt
148,Ebersbach
148,Effeltrich
148,Eggolsheim
148,Egloffstein
148,Egloffsteinerhüll
148,Eichenmühle
148,Elsenberg
148,Engelhardsberg
148,Erlastrut
148,Erleinhof
148,Ermreus
148,Ermreuth
148,Eschlipp
148,Etlaswind
148,Etzdorf
148,Forchheim
148,Gaiganz
148,Gasseldorf
148,Geiselhöhe
148,Geschwand
148,Gleisenhof
148,Görbitz
148,Göring
148,Gosberg
148,Gößmannsberg
148,Gößweinstein
148,Götzendorf
148,Gräfenberg
148,Gräfenbergerhüll
148,Großenbuch
148,Großenohe
148,Guttenburg
148,Haag
148,Hackermühle
148,Hagenbach
148,Haid
148,Haidhof
148,Hallerndorf
148,Hammerbühl
148,Hammermühle
148,Hammerthoos
148,Hardt
148,Hartenreuth
148,Haselhof
148,Haselstauden
148,Hausen
148,Heroldsbach
148,Herzogwind
148,Hetzelsdorf
148,Hetzles
148,Hiltpoltstein
148,Höfles
148,Hohenschwärz
148,Honings
148,Hühnerloh
148,Hundsboden
148,Hundsdorf
148,Hundshaupten
148,Hungenberg
148,Igensdorf
148,Jägersburg
148,Kanndorf
148,Kappel
148,Kasberg
148,Kauernhofen
148,Kemmathen
148,Kersbach
148,Kirchehrenbach
148,Kirchrüsselbach
148,Kleingesee
148,Kleinsendelbach
148,Kohlstein
148,Kolmreuth
148,Kuchenmühle
148,Kunreuth
148,Langensendelbach
148,Leimersberg
148,Letten
148,Lettenmühle
148,Leutenbach
148,Leutzdorf
148,Lilling
148,Linden
148,Lindenhof
148,Lindenmühle
148,Lützelsdorf
148,Mitteldorf
148,Mittelehrenbach
148,Mittelrüsselbach
148,Möchs
148,Moggast
148,Moritz
148,Morschreuth
148,Moschendorf
148,Mostviel
148,Muggendorf
148,Neubau
148,Neudorf
148,Neunkirchen a. Brand
148,Neunkirchen a.Brand
148,Neuses
148,Neuses a.d.Regnitz
148,Neusles
148,Neusleshof
148,Niederfellendorf
148,Niedermirsberg
148,Oberehrenbach
148,Oberfellendorf
148,Oberlindelbach
148,Oberrüsselbach
148,Obertrubach
148,Oberweilersbach
148,Oberzaunsbach
148,Oesdorf
148,Ortspitz
148,Pautzfeld
148,Pettensiedel
148,Pfaffenloh
148,Pinzberg
148,Pommer
148,Poppendorf
148,Poxdorf
148,Poxstall
148,Pretzfeld
148,Prügeldorf
148,Rangen
148,Rauhenberg
148,Regensberg
148,Reichelsmühle
148,Reifenberg
148,Rettern
148,Reuth
148,Rödlas
148,Rosenbach
148,Rothenbühl
148,Rothenhof
148,Rüssenbach
148,Saarmühle
148,Sachsendorf
148,Sachsendorf-Straßhüll
148,Sachsenmühle
148,Sattelmannsburg
148,Schellenberg
148,Schirnaidel
148,Schlaifhausen
148,Schlammersdorf
148,Schlehenmühle
148,Schleinhof
148,Schlichenreuth
148,Schlöttermühle
148,Schnaid
148,Schossaritz
148,Schweigelberg
148,Schweinthal
148,Seidmar
148,Serlbach
148,Sigritzau
148,Sollenberg
148,Sorg
148,Spiesmühle
148,Stadelhofen
148,Steinbach
148,Steingraben
148,Stempfermühle
148,Stiebarlimbach
148,Stöckach
148,Störnhof
148,Streitberg
148,Thosmühle
148,Thuisbrunn
148,Thurn
148,Tiefenstürmig
148,Trailsdorf
148,Trainmeusel
148,Türkelstein
148,Ühleinshof
148,Unterailsfeld
148,Unterleinleiter
148,Unterlindelbach
148,Unterrüsselbach
148,Unterstürmig
148,Untertrubach
148,Unterweilersbach
148,Unterzaunsbach
148,Urspring
148,Vogelhof
148,Voigendorf
148,Walkersbrunn
148,Wannbach
148,Wartleiten
148,Weidenbühl
148,Weidenmühle
148,Weigelshofen
148,Weilersbach
148,Weingarts
148,Weißenohe
148,Wellucken
148,Wichsenstein
148,Wiesenthau
148,Wiesenttal
148,Willersdorf
148,Wimmelbach
148,Windischgaillenreuth
148,Wohlmannsgesees
148,Wohlmuthshüll
148,Wöhr
148,Wölfersdorf
148,Wolfsberg
148,Wolkenstein
148,Wölm
148,Wüstenstein
148,Ziegelmühle
149,Abendhut
149,Absang
149,Adlanz
149,Ahornberg
149,Ahornis
149,Ahornis-Kuppel
149,Ahornismühle
149,Albertsberg
149,Albertsreuth
149,Almbranz
149,Alsenberg
149,Altpoppenreuth
149,Altstammbach
149,Altsuttenbach
149,Äußera
149,Autengrün
149,Bad Steben
149,Baiergrün
149,Bärenbrunn
149,Bärenhaus
149,Bärenhäuser
149,Bärlas
149,Bartelsmühle
149,Baumersreuth
149,Baumgärtelmühle
149,Benk
149,Berg
149,Bernstein a.Wald
149,Biengarten
149,Birken
149,Birkenbühl
149,Birkenhof
149,Bischofsmühle
149,Blechschmidtenhammer
149,Blumenaumühle
149,Bobengrün
149,Brand
149,Brandenstumpf
149,Brandstein
149,Breitengrund
149,Bruck
149,Bruckmühle
149,Brunn
149,Brunnenthal
149,Bucheckeinzel
149,Bucheckmühle
149,Buckenreuth
149,Bug
149,Bugeinzel b.Tennersreuth
149,Bühl
149,Burkersreuth
149,Carlsgrün
149,Christiansreuth
149,Christusgrün
149,Culmitz
149,Culmitzhammer
149,Degenreuth
149,Dobeneck
149,Döberlitz
149,Döbra
149,Döbrastöcken
149,Döhlau
149,Dörflas
149,Dörnthal
149,Dorschenhammer
149,Dorschenmühle
149,Draisendorf
149,Dreigrün
149,Dreschersreuth
149,Dürrenlohe
149,Dürrenwaid
149,Dürrenwaiderhammer
149,Dürrnberg
149,Eckardsreuth
149,Edlasmühle
149,Edlendorf
149,Eiben b.Münchberg
149,Eichenstein
149,Einsiedel
149,Einzel a.d.Kirchenlamitzerstraße
149,Einzigenhöfen
149,Eisenbühl
149,Enchenreuth
149,Eppenreuth
149,Epplas
149,Epplasmühle
149,Erbsbühl
149,Erbsbühl (hintere)
149,Erlaburg
149,Erlalohe
149,Erlhof
149,Erzengel
149,Eulenhammer
149,Faßmannsreuth
149,Fattigau
149,Fattigsmühle
149,Feilitzsch
149,Feldmühle
149,Fichten
149,Finkenflug
149,Fleisnitz
149,Fleisnitzmühle
149,Fletschenreuth
149,Fohrenreuth
149,Föhrenreuth
149,Föhrig
149,Föhrighaus
149,Förbau
149,Förmitz
149,Forst
149,Förstenreuth
149,Förtschenbach
149,Frauenhof
149,Friedmannsdorf
149,Friedrich-Wilhelm-Stollen
149,Froschbach
149,Garles
149,Gattendorf
149,Geiersberg
149,Geigersmühle
149,Gemeinreuth
149,Gerlas
149,Germersreuth
149,Geroldsgrün
149,Geroldsreuth
149,Glänzlamühle
149,Göhren
149,Gösmes
149,Gottersdorf
149,Gottfriedsreuth
149,Gottschalk
149,Gottsmannsgrün
149,Götzmannsgrün
149,Griesbach
149,Grohenbühl
149,Grossenau
149,Großenreuth
149,Großlosnitz
149,Grubenberg
149,Grund
149,Gumpertsreuth
149,Gundlitz
149,Günthersdorf
149,Gupfen
149,Haag
149,Hadermannsgrün
149,Hagenmühle
149,Haideck
149,Haidengrün
149,Haidt
149,Hallerstein
149,Hampelhof
149,Hampelshof
149,Hartmannseinzel
149,Hartungs
149,Haueisen
149,Heideckerziegelhütte
149,Heinersberg
149,Heinrichsdorf
149,Helmbrechts
149,Henriettenlust
149,Hermesgrün
149,Heroldsgrün
149,Herrenlohe
149,Herrnschrot
149,Hertwegsgrün
149,Hildbrandsgrün
149,Hintereggeten
149,Hinterprex
149,Hirschberg
149,Hirschberglein
149,Hof
149,Hofeck
149,Höflein
149,Hohberg
149,Hohbühl
149,Hohehäuser
149,Hohenberg
149,Hohenbuch
149,Hohenbuchen
149,Hohendorf
149,Hohensaas
149,Hohenschwesendorf
149,Hohenvierschau
149,Hohenzorn
149,Höhlmühle
149,Hollareuth
149,Hölle
149,Höllenthal
149,Holler
149,Holzfeld
149,Hopfenmühle
149,Horlachen (hintere)
149,Horlachen (vordere)
149,Hügel
149,Hühnergrund
149,Huschermühle
149,Hüttung
149,Hüttungshaus
149,Immerseiben
149,Immershof
149,Isaar
149,Issigau
149,Jägersruh
149,Jehsen
149,Joditz
149,Kalkofen
149,Kautendorf
149,Kemlas
149,Kienberg
149,Kirchbrünnlein
149,Kirchgattendorf (Gattendorf)
149,Klausenhof
149,Kleindöbra
149,Kleinlosnitz
149,Kleinschmieden
149,Kleinschmiedenhammer
149,Kleinschwarzenbach
149,Klötzlamühle
149,Köditz
149,Kohlbühl
149,Kollerhammer
149,Königshof
149,Konradsreuth
149,Kreuzbühl
149,Kriegsreuth
149,Kropfeinzel
149,Kropfmühle
149,Krötenbruck
149,Krötenhof
149,Krötenmühle
149,Kühschwitz
149,Kupferbühl
149,Lahmreuth
149,Lamitz
149,Lamitzgrund
149,Lamitzmühle
149,Langenau
149,Langenbach
149,Laubersreuth
149,Lausenhof
149,Lehsten
149,Lehstenmühle
149,Leimitz
149,Lerchenberg
149,Lerchenhügel
149,Leupoldsgrün
149,Lichtenberg
149,Linden
149,Lindenhof
149,Lipperts
149,Lippertsgrün
149,Lochau
149,Loh
149,Löhmar
149,Löhmarmühle
149,Lohwiese
149,Lösten
149,Lotharheil
149,Löwitz
149,Ludwigsbrunn
149,Maihof
149,Markersreuth
149,Marlesreuth
149,Marmormühle
149,Martinlamitz
149,Martinsreuth
149,Marxgrün
149,Maschinenhaus
149,Maulschelle
149,Maxreuth
149,Mechlenreuth
149,Meierhof
149,Metzlesdorf
149,Mittelhammer
149,Mittelklingensporn
149,Mittelsauerhof
149,Mittlereinzel
149,Mödlareuth
149,Mödlenreuth
149,Modlitz
149,Molkenbrunn
149,Moos
149,Moosanger
149,Mordlau
149,Moschendorf
149,Mühlberg
149,Mühldorf
149,Mühlleithen
149,Münchberg
149,Münchenreuth
149,Mussen
149,Naila
149,Naila-Froschgrün
149,Nentschau
149,Nestelreuth
149,Neudöhlau
149,Neudorf
149,Neuenmühle
149,Neuenreuth
149,Neugattendorf
149,Neuhaus
149,Neuhausen
149,Neuhof
149,Neumühl
149,Neumühle
149,Neutheilung
149,Nonnenwald
149,Oberbrumberg
149,Oberbuch
149,Oberhaid
149,Oberhartmannsreuth
149,Oberhöll
149,Oberklingensporn
149,Oberkotzau
149,Oberleupoldsberg
149,Oberpferdt
149,Oberprex
149,Obersauerhof
149,Obersteben
149,Obertennersreuth
149,Obertiefendorf
149,Oberweißenbach
149,Oberzech
149,Oberzeitelwaidt
149,Ochsenbrunn
149,Oelschnitz
149,Oppenroth
149,Ort
149,Osseck
149,Osseck a.Wald
149,Ottengrün
149,Ottengrünereinzel
149,Papiermühle
149,Pechreuth
149,Pfaffengrün
149,Pfarrschneidmühle
149,Pilgramsreuth
149,Pillmersreuth
149,Pinzig
149,Pirk
149,Plösen
149,Poppengrün
149,Poppengrund
149,Poppenreuth
149,Posterlitz
149,Pretschenreuth
149,Preußenbühl
149,Prex
149,Pulschnitzberg
149,Quellenreuth
149,Quellitzhof
149,Quellitzmühle
149,Querenbach
149,Quetschen
149,Raitschin
149,Rankshaus
149,Rappetenreuth
149,Rauhenberg
149,Räumlas
149,Rauschenhammermühle
149,Reba
149,Regnitzlosau
149,Rehau
149,Reinersreuth
149,Reitzenstein
149,Reutberg
149,Reuthlas
149,Rieglersreuth
149,Rindlas
149,Ringlasmühle
149,Rodeck
149,Rodesgrün
149,Röhrigeinzel
149,Rohrmühle
149,Röhrsteig
149,Röllmühle
149,Rosenbühl
149,Rothenbürg
149,Rothenmühle
149,Rothleiten
149,Rudolphstein
149,Saalenstein
149,Saalmühle
149,Saarhaus
149,Sachsenvorwerk
149,Sängerwald
149,Sauerhof-Kuppel
149,Schäferei
149,Schafhof
149,Schafhübel
149,Schallershof
149,Schallersreuth
149,Schanz
149,Scharten
149,Schauenstein
149,Scheibengrün
149,Schertlas
149,Schleeknock
149,Schlegel
149,Schlegelmühle
149,Schleifmühle
149,Schloßgattendorf
149,Schmölz
149,Schnackenhof
149,Schnarchenreuth
149,Schneckengrün
149,Schneidersgrün
149,Schödelshöhe
149,Schödlas
149,Schollenreuth
149,Schönbrunn
149,Schöne Aussicht
149,Schönlind
149,Schönwald
149,Schottenhammer
149,Schübelhammer
149,Schützenhaus
149,Schwarzenbach a. Wald
149,Schwarzenbach a.d. Saale
149,Schwarzenbach a.d.Saale
149,Schwarzenbach a.Wald
149,Schwarzenfurth
149,Schwarzenstein
149,Schwarzwinkel
149,Schweinsbach
149,Schwesendorf
149,Schwingen
149,Seebühl
149,Seelohe
149,Selbitz
149,Selbitzmühle
149,Sellanger
149,Senftenhof
149,Seulbitz
149,Sickenreuth
149,Siebenhitz
149,Sigmundsgrün
149,Silberbach
149,Silberstein
149,Sinterrasen
149,Solg
149,Sorg
149,Sparneck
149,Stammbach
149,Stechera
149,Stegenwaldhaus
149,Stein
149,Steinbach b.Geroldsgrün
149,Steinbühl
149,Steinfurth
149,Steingrün
149,Steinmühle
149,Stelzenhof
149,Stiftsgrün
149,Stobersreuth
149,Stöckaten
149,Stockenroth
149,Stollen
149,Straas
149,Straßdorf
149,Straßhaus
149,Stumpfhof
149,Süßengut
149,Suttenbach
149,Tannenlohe
149,Tannenreuth
149,Taubaldsmühle
149,Tauperlitz
149,Tennersreuth
149,Thiemitz
149,Thierbach
149,Thierbacherhammer
149,Thierbachermühle
149,Thron
149,Tiefengrün
149,Timpermühle
149,Töpen
149,Trogen
149,Trogenau
149,Überkehr
149,Ullitz
149,Unfriedsdorf
149,Unterbrumberg
149,Untereichenstein
149,Untereinzel
149,Unterhaid
149,Unterhammer
149,Unterhartmannsreuth
149,Unterhöll
149,Unterklingensporn
149,Unterkotzau
149,Unterleupoldsberg
149,Unterpferdt
149,Untersauerhof
149,Untersteinbach
149,Untertiefengrün
149,Unterweißenbach
149,Unterwolfstein
149,Uschertsgrün
149,Viceburg
149,Vierschau
149,Vogelheerd
149,Voitmühle
149,Völkenreuth
149,Volkmannsgrün
149,Vordereggeten
149,Wachholderbusch
149,Wachholderreuth
149,Walburgisreuth
149,Waldhaus
149,Wäldlein
149,Waldlust
149,Waldstein
149,Walpenreuth
149,Walzbach
149,Weickenreuth
149,Weidesgrün
149,Weidstaudenmühle
149,Weinzlitz
149,Weißdorf
149,Weißenbachmühle
149,Weißenstein
149,Weißlenreuth
149,Wendlershof
149,Wieden
149,Wiesenhaus
149,Wiesenthal
149,Wildenhof
149,Windischengrün
149,Woja
149,Wölbattendorf
149,Wölbersbach
149,Wolfstein
149,Wulmersreuth
149,Wurlitz
149,Wüstenbrunn
149,Wüstenselbitz
149,Wustuben
149,Zech
149,Zedtwitz
149,Zeitelwaidt (untere)
149,Zell im Fichtelgebirge
149,Ziegelhaus
149,Ziegelhütte
149,Ziegelhütten
149,Zimmermühle
149,Zuckmantel
150,Alexanderhütte
150,Allern
150,Am Purbach
150,Angerwustung
150,Au
150,Aumühle
150,Bächlein
150,Bärengrund
150,Bastelsmühle
150,Bätzenwustung
150,Beikheim
150,Berghaus
150,Berglesdorf
150,Bernsroth
150,Biegenmühle
150,Bierberg
150,Birkach
150,Birnbaum
150,Blumau
150,Böhlbach
150,Bohlswustung
150,Brauersdorf
150,Buch
150,Buchbach
150,Buchschneidmühle
150,Buckenreuth
150,Bug
150,Bürg
150,Burggrub
150,Burgstall
150,Burkersdorf
150,Büttnerszeche
150,Dennach
150,Dennig
150,Detschramühle
150,Dickenwustung
150,Dobermühle
150,Dobersgrund
150,Dobrach
150,Dörfles
150,Dörnach
150,Ebene
150,Ebersdorf
150,Ebersmühle
150,Effelter
150,Effeltermühle
150,Eibenberg
150,Eichelberg
150,Eichenbühl
150,Eichenleithen
150,Eila
150,Eisenhammer
150,Emmersheim
150,Erlabrück
150,Falkenstein
150,Fehnenschneidmühle
150,Felsmühle
150,Finkenmühle
150,Fischbach
150,Fischbachsmühle
150,Flöhberg
150,Forstloh
150,Förtschendorf
150,Friedersdorf
150,Friedrichsburg
150,Friesen
150,Fröschbrunn
150,Froschgrün
150,Gänsmühle
150,Gehülz
150,Geschwend
150,Geuser
150,Giessübel
150,Gifting
150,Glosberg
150,Gössersdorf
150,Gries
150,Grössau
150,Großvichtach
150,Grümpel
150,Grün
150,Grund
150,Grundmühle
150,Grünlinden
150,Gundelsdorf
150,Haderleinswustung
150,Haidelsmühle
150,Haig
150,Hain
150,Hammer
150,Haßlach
150,Haßlach b.Kronach
150,Häusles
150,Heinersberg
150,Hesselbach
150,Hessenmühle
150,Hinterloh
150,Hinterstöcken
150,Hirschfeld
150,Hof a.d.Steinach
150,Höfles
150,Hohenwart
150,Holzhaus
150,Horb a.d.Steinach
150,Horlachen
150,Hubertushöhe
150,Hühnerleithe
150,Hummenberg
150,Hummendorf
150,Hüttenwustung
150,Johannisthal
150,Judengraben
150,Kachelmannsberg
150,Kaltbuch
150,Kaltenbrunn
150,Kämmerlein
150,Kathragrub
150,Katzwich
150,Kehlbach
150,Kestel
150,Kleienmühle
150,Kleintettau
150,Kleinthiemitz
150,Kleinvichtach
150,Klingersmühle
150,Knellendorf
150,Kochsmühle
150,Ködelberg
150,Köhlersloh
150,Kohlmühle
150,Kotschersgrund
150,Kremnitzmühle
150,Kreuzberg
150,Krienesschneidmühle
150,Kronach
150,Krötendorfswustung
150,Krugsberg
150,Kübelberg
150,Kugelmühle
150,Kuhberg
150,Küps
150,Lahm
150,Langenau
150,Lauenhain
150,Lauenstein
150,Leinenmühle
150,Leitsch
150,Leitschenstein
150,Lerchenhof
150,Letzenberg
150,Letzenhof
150,Leutendorf
150,Lochleithen
150,Löfflersmühle
150,Löhlein
150,Ludwigsland
150,Ludwigsstadt
150,Marienroth
150,Marktrodach
150,Mauthaus
150,Mittelberg
150,Mitwitz
150,Mödlitz
150,Mostholz
150,Mostrach
150,Nagel
150,Neubau
150,Neubrand
150,Neuengrün
150,Neuenreuth
150,Neufang
150,Neukenroth
150,Neumühle
150,Neundorf
150,Neuses
150,Neutennig
150,Nordhalben
150,Nurn
150,Oberberg
150,Obere Mühle
150,Obergrümpelmühle
150,Oberlangenstadt
150,Oberneuhüttendorf
150,Oberrodach
150,Obertennig
150,Oberwellesmühle
150,Ottendorf
150,Planersgut
150,Plösenthal
150,Poppenhof
150,Posseck i.Bay.
150,Pressig
150,Rangen
150,Rappoltengrün
150,Rauschenberg
150,Rauschenhof
150,Redwitzerhöh
150,Regberg
150,Reichenbach
150,Reitsch
150,Remitzhof
150,Remschlitz
150,Rennesberg
150,Reuterwustung
150,Reuth
150,Rieblich
150,Rittersmühle
150,Rödern
150,Rosenhof
150,Roßlach
150,Rotberg
150,Rothenkirchen
150,Rotschreuth
150,Rottelsdorf
150,Rucksgaße
150,Rucksmühle
150,Ruppen
150,Rußmühle
150,Sachspfeife
150,Sattelgrund
150,Sattelmühle
150,Schäferei
150,Schafhof
150,Schafhut
150,Schauberg
150,Schaufel
150,Schaumbergswustung
150,Schindelthal
150,Schlegelshaid
150,Schlottermühle
150,Schmölz
150,Schnabrichsmühle
150,Schnaid (hintere)
150,Schnaid (mittlere)
150,Schnaid (vordere)
150,Schnappenhammer
150,Schneckenlohe
150,Schnitzerswustung
150,Schwärzdorf
150,Schwarzmühle
150,Seelabach
150,Seelach
150,Seibelsdorf
150,Sorg
150,Spitzberg
150,Springelhof
150,Staibra
150,Steinach a.d.Steinach
150,Steinbach a. Wald
150,Steinbach a.d.Haide
150,Steinbach a.Wald
150,Steinbachsgrund
150,Steinberg
150,Steingraben
150,Steinwiesen
150,Stengelshof
150,Stockheim
150,Stoffelsmühle
150,Stressenberg
150,Stüben
150,Stumpfenschneidmühle
150,Tauschendorf
150,Teichmühle
150,Tempenberg
150,Tettau
150,Teuschnitz
150,Theisenort
150,Thiemitz
150,Thomasmühle
150,Thonberg
150,Thünahof
150,Tiefenbach
150,Tiefenklein
150,Trebesberg
150,Trebesgrund
150,Tschirn
150,Tüschnitz
150,Unterberg
150,Untergrümpelmühle
150,Unterneuhüttendorf
150,Unterrodach
150,Untertennig
150,Unterwellesmühle
150,Veitenwustung
150,Voglerei
150,Vogtendorf
150,Vogtsmühle
150,Vonz
150,Vorderstöcken
150,Waldbuch
150,Wallenfels
150,Weides
150,Weißenbrunn
150,Welitsch
150,Wellesbach
150,Wellesberg
150,Wetthof
150,Wichenmühle
150,Wickendorf
150,Wiesenmühle
150,Wildberg
150,Wildenberg
150,Wilhelmsthal
150,Windheim
150,Winterleithen
150,Wöhrleinschneidmühle
150,Wolfersdorf
150,Wolfersgrün
150,Wolfsberg
150,Wötzelsdorf
150,Wurbach
150,Wüstbuch
150,Wustung
150,Zeyern
150,Ziegelerden
150,Ziegelhütte
150,Zigeunerschneidmühle
150,Zollschneidmühle
151,Adlerhütte (goldene)
151,Affalterhof
151,Aichen
151,Aichig
151,Alladorf
151,Altdrossenfeld
151,Altenreuth
151,Ameisloch
151,Appenberg
151,Azendorf
151,Baiersbach
151,Bärnhof
151,Bauloch
151,Baumgarten
151,Bechtelsreuth
151,Berghaus
151,Bergleshof
151,Berndorf
151,Biegersgut
151,Birken
151,Birkenhof
151,Blaich
151,Brandhaus
151,Brauneck
151,Braunersreuth
151,Breitenreuth
151,Bromenhof
151,Buch
151,Buch a.Sand
151,Buchau
151,Burghaig
151,Cottenau
151,Daigmühle
151,Danndorf
151,Deckenreuth
151,Deinhardsmühle
151,Döllnitz
151,Donnersreuth
151,Dörfles
151,Dörnhof
151,Drahtmühle
151,Dreschen
151,Dreschenau
151,Eberhardtsreuth
151,Ebersbach
151,Eeg
151,Eggenreuth
151,Eichberg
151,Eichholz
151,Eichmühle
151,Einöde
151,Einsiedel
151,Eisenberg
151,Eisenwind
151,Elbersreuth
151,Elbersreuthermühle
151,Eppenreuth
151,Erlenmühle
151,Esbach
151,Eselslohe
151,Eulenburg
151,Fallmeisterei
151,Fassoldshof
151,Feldbuch
151,Felkendorf
151,Feulersdorf
151,Feuln
151,Fichtelhof
151,Filshof
151,Fohlenhof
151,Fölschnitz
151,Forkel
151,Forstlahm
151,Forstlasmühle
151,Forstleithen
151,Frankenberg
151,Frankenreuth
151,Friedrichsberg
151,Friesen
151,Fürstenhof
151,Gelbe Weiden
151,Gelbsreuth
151,Gemlenz
151,Gleisenhof
151,Gössenreuth
